disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,declarationDate,fyDeclared
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1880,0,0,1,1,2010-03-02T11:37:00.000Z,2010
1880,0,0,1,1,2010-03-02T11:37:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1882,0,0,1,1,2010-03-03T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1880,0,0,1,1,2010-03-02T11:37:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1884,0,0,1,1,2010-03-08T00:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1881,0,0,1,1,2010-03-02T11:30:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1884,0,0,1,1,2010-03-08T00:00:00.000Z,2010
1883,0,0,1,1,2010-03-05T20:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1884,0,0,1,1,2010-03-08T00:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1884,0,0,1,1,2010-03-08T00:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1884,0,0,1,1,2010-03-08T00:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1884,0,0,1,1,2010-03-08T00:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1885,0,0,1,1,2010-03-09T18:28:00.000Z,2010
1886,0,0,1,1,2010-03-09T18:30:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1890,0,0,1,1,2010-03-24T16:05:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1889,0,0,1,1,2010-03-23T15:50:00.000Z,2010
1893,0,0,1,1,2010-03-29T14:05:00.000Z,2010
1894,1,0,1,1,2010-03-29T15:06:00.000Z,2010
1889,0,0,1,1,2010-03-23T15:50:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1893,1,0,1,1,2010-03-29T14:05:00.000Z,2010
1891,0,0,1,1,2010-03-25T11:10:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1895,1,0,1,1,2010-03-29T19:09:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1892,0,0,1,1,2010-03-29T15:01:00.000Z,2010
1896,0,0,1,1,2010-03-31T09:30:00.000Z,2010
1891,0,0,1,1,2010-03-25T11:10:00.000Z,2010
1892,0,0,1,1,2010-03-29T15:01:00.000Z,2010
1896,0,0,1,1,2010-03-31T09:30:00.000Z,2010
1897,1,0,0,1,2010-04-02T15:14:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1889,0,0,1,1,2010-03-23T15:50:00.000Z,2010
1893,1,0,1,1,2010-03-29T14:05:00.000Z,2010
1894,1,0,1,1,2010-03-29T15:06:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1889,0,0,1,1,2010-03-23T15:50:00.000Z,2010
1891,0,0,1,1,2010-03-25T11:10:00.000Z,2010
1895,1,0,1,1,2010-03-29T19:09:00.000Z,2010
1895,1,0,1,1,2010-03-29T19:09:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1892,0,0,1,1,2010-03-29T15:01:00.000Z,2010
1893,1,0,1,1,2010-03-29T14:05:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1895,1,0,1,1,2010-03-29T19:09:00.000Z,2010
1894,1,0,1,1,2010-03-29T15:06:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1892,0,0,1,1,2010-03-29T15:01:00.000Z,2010
1891,0,0,1,1,2010-03-25T11:10:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1895,1,0,1,1,2010-03-29T19:09:00.000Z,2010
1889,0,0,1,1,2010-03-23T15:50:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1894,1,0,1,1,2010-03-29T15:06:00.000Z,2010
1893,1,0,0,1,2010-03-29T14:05:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1892,0,0,1,1,2010-03-29T15:01:00.000Z,2010
1891,0,0,1,1,2010-03-25T11:10:00.000Z,2010
1896,0,0,1,1,2010-03-31T09:30:00.000Z,2010
1895,1,0,1,1,2010-03-29T19:09:00.000Z,2010
1893,1,0,1,1,2010-03-29T14:05:00.000Z,2010
1887,0,0,1,1,2010-03-10T14:00:00.000Z,2010
1889,0,0,1,1,2010-03-23T15:50:00.000Z,2010
1895,1,0,1,1,2010-03-29T19:09:00.000Z,2010
1888,0,0,1,1,2010-03-18T13:40:00.000Z,2010
1892,0,0,1,1,2010-03-29T15:01:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1889,0,0,1,1,2010-03-23T15:50:00.000Z,2010
1894,1,0,1,1,2010-03-29T15:06:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1897,1,0,0,1,2010-04-02T15:14:00.000Z,2010
1897,0,0,1,1,2010-04-02T15:14:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1897,1,0,1,1,2010-04-02T15:14:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1899,0,0,1,1,2010-04-16T17:00:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1898,0,0,1,1,2010-04-16T11:38:00.000Z,2010
1900,0,0,1,1,2010-04-19T16:30:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1901,0,0,1,1,2010-04-21T12:20:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1904,1,0,1,1,2010-04-23T20:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1904,1,0,1,1,2010-04-23T20:00:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1904,1,0,0,1,2010-04-23T20:00:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1904,1,0,1,1,2010-04-23T20:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1903,0,0,1,1,2010-04-23T17:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1902,0,0,1,1,2010-04-21T18:15:00.000Z,2010
1904,1,0,0,1,2010-04-23T20:00:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1906,1,0,1,1,2010-04-29T20:30:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1906,1,0,1,1,2010-04-29T20:30:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1906,1,0,0,1,2010-04-29T20:30:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1908,1,0,1,1,2010-05-03T19:04:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1906,1,0,1,1,2010-04-29T20:30:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1909,0,0,1,1,2010-05-04T17:50:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1909,1,0,1,1,2010-05-04T17:50:00.000Z,2010
1905,0,0,1,1,2010-04-27T16:28:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1907,0,0,1,1,2010-04-30T17:37:00.000Z,2010
1908,1,0,1,1,2010-05-03T19:04:00.000Z,2010
