disasterNumber,disasterType,incidentType,title,hash
187,DR,Flood,"SEVERE STORMS, HEAVY RAINS & FLOODING",06767d55663afe59e227c66650fc5dd1
188,DR,Flood,FLOODING,ec84ff8afcd275f469cbbd9212ea7574
186,DR,Flood,HEAVY RAINS & FLOODING,f9322c22ca325ffcad6c21fa8fcc2729
188,DR,Flood,FLOODING,c7519de9bbcc0d12b50874c607914fc4
188,DR,Flood,FLOODING,8d408ca424b85434a8e6ef5d07cbd36c
188,DR,Flood,FLOODING,f10637a438dcd07f45532be1d51ef70b
188,DR,Flood,FLOODING,9e10733779bb2845dea58f524b9c8002
188,DR,Flood,FLOODING,119db2cb22f1ad55f64101e090809aa7
188,DR,Flood,FLOODING,11bdd6c320536710ea034a2b2b53bb76
188,DR,Flood,FLOODING,614b7e0a424a785aec5c912b8c55c60f
188,DR,Flood,FLOODING,b806bffeccd4e76e63fa917876b06477
189,DR,Tornado,TORNADOES & SEVERE STORMS,e2a8b7e1db97bccdb4fd0336c952260e
188,DR,Flood,FLOODING,ab15055b125ec6b20c449e4f3bd63503
188,DR,Flood,FLOODING,24619dac317695fe6bf90b699d420dab
188,DR,Flood,FLOODING,2f0117d98828c2cd41b32d34dcff9a41
189,DR,Tornado,TORNADOES & SEVERE STORMS,d7c11020521198bff57c078e134fe17b
189,DR,Tornado,TORNADOES & SEVERE STORMS,d4216c71ec81f9f88ca0d5563278dfd8
188,DR,Flood,FLOODING,d1d7c0f03e2b0b46c4c4f59e90555e4d
188,DR,Flood,FLOODING,3e9b47105f3d4c6752932357af868f05
188,DR,Flood,FLOODING,6e34dbbb6273ffe73abd3a8c3a2146c6
188,DR,Flood,FLOODING,a67eccbf81a9cd2f1b5942df05734481
188,DR,Flood,FLOODING,112b8bbe2711bf0190ae37086cdcc647
188,DR,Flood,FLOODING,d5724588a671c64d4de856391017fc25
188,DR,Flood,FLOODING,1b32c451e01af728c5083b0573d3c41d
188,DR,Flood,FLOODING,b3917c8ee0a7bfeb7cdb88260e650d31
189,DR,Tornado,TORNADOES & SEVERE STORMS,017993fe5a73b51624c906e0636b2708
189,DR,Tornado,TORNADOES & SEVERE STORMS,7e27b09c97b82f460d8ffe425310b56a
189,DR,Tornado,TORNADOES & SEVERE STORMS,295f3f1dce45a26c5bfbd1c76867b7a6
188,DR,Flood,FLOODING,e3fed5953b905d27d79cf0cc77e429e6
188,DR,Flood,FLOODING,23fa55025a23018c392a2e25b9793f0e
188,DR,Flood,FLOODING,655e481448a2cbaab8530cf503a750c4
189,DR,Tornado,TORNADOES & SEVERE STORMS,e6c8d8a5d0e48d6290b9d3f25e955837
188,DR,Flood,FLOODING,c9bf7e6065e91d382e31323b182bba72
188,DR,Flood,FLOODING,c304f48c38c140e808b56bfd53164ba4
189,DR,Tornado,TORNADOES & SEVERE STORMS,21a65d818f29df200f25d5d2aace2eae
188,DR,Flood,FLOODING,de4d0b8a8890288c0cfdbca37d6cf5ce
188,DR,Flood,FLOODING,530e43430f3db9f757b86851247859af
188,DR,Flood,FLOODING,5a29a0a6e9b290d6c7642cceefd3ae57
188,DR,Flood,FLOODING,9e54646b4229867d4cf94a77554f1254
186,DR,Flood,HEAVY RAINS & FLOODING,8df7964dee04120c1bba70eefa04754c
188,DR,Flood,FLOODING,4b35851186747651a271cfceb7c33ea8
188,DR,Flood,FLOODING,9578d5e85872bc8fb1b88dcb7835705a
188,DR,Flood,FLOODING,8e075dbab1c31ded96be49bd2443445d
188,DR,Flood,FLOODING,7d4ffe806538dafecd52064ee071de20
188,DR,Flood,FLOODING,ec41a7a8a0581d1dd65fea59f1a5f133
189,DR,Tornado,TORNADOES & SEVERE STORMS,62ce80d91ffdf3c6bf38e82b7befed01
188,DR,Flood,FLOODING,08fcfb40c941e96cd20106f7609000ec
189,DR,Tornado,TORNADOES & SEVERE STORMS,15866d655f9c733a830a68344b04525b
188,DR,Flood,FLOODING,4849b519e73e1864dcfacbd2a6b97bfa
188,DR,Flood,FLOODING,f8c647190664a846693248a269763f4b
186,DR,Flood,HEAVY RAINS & FLOODING,67328d04e123c1e26242937b6eea1283
188,DR,Flood,FLOODING,74366dc9d7001f0c92c5ab799821a3d9
188,DR,Flood,FLOODING,37cf6e2ffc33ed911d04048848d045c5
189,DR,Tornado,TORNADOES & SEVERE STORMS,5f1af0dbdc37757c28196ffa6f4000b1
188,DR,Flood,FLOODING,318a360ba3608b5f35f4a4b76404bb88
188,DR,Flood,FLOODING,df6d5d5443066de5e6c61b0a92106855
188,DR,Flood,FLOODING,0d38249576186db904ce154f8cf13522
188,DR,Flood,FLOODING,9597864cfd08310e7a59c192fc9e01ab
189,DR,Tornado,TORNADOES & SEVERE STORMS,4be99623a95e5f2637cfb2d4eccb00b8
189,DR,Tornado,TORNADOES & SEVERE STORMS,e8c6d16f234d938d47ae86a9a402c4e0
188,DR,Flood,FLOODING,0c009d524fb98d6f37b5139bb1bf606e
187,DR,Flood,"SEVERE STORMS, HEAVY RAINS & FLOODING",6072ee2fc10d80103bde230fd556a8c8
188,DR,Flood,FLOODING,012defb51f1f84c638fa087e857f7296
188,DR,Flood,FLOODING,deacf98eef62d7d6cf969e4c3d1c1478
189,DR,Tornado,TORNADOES & SEVERE STORMS,7c1965a25f0cb0f3b1de54a3afa5f3ab
190,DR,Tornado,TORNADOES & SEVERE STORMS,1c8d6097fd1bfd9336531872100eec8f
191,DR,Tornado,TORNADOES & SEVERE STORMS,df2222ee5ea001168a11142c5a13b50b
190,DR,Tornado,TORNADOES & SEVERE STORMS,b5067a9d513a84d774a2942080af9e68
190,DR,Tornado,TORNADOES & SEVERE STORMS,a53a29297dd7769e0050bbff6230ee24
190,DR,Tornado,TORNADOES & SEVERE STORMS,b150e7f8443a0cda77c5f9a21dc5c998
191,DR,Tornado,TORNADOES & SEVERE STORMS,c3f92fbd7fac064ad24bf5748e5d5f7d
191,DR,Tornado,TORNADOES & SEVERE STORMS,8b01329330d06899b679d4e0192f188e
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",5ae6e65e001eb0ab4b13beb3ae3a71d9
193,DR,Flood,FLOODING,a1721e02688009120298f015a978c098
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",a0a3f37c4f8951aafaa5cb4a9dbfd7ac
190,DR,Tornado,TORNADOES & SEVERE STORMS,06eaa3190123eeeccd25e4d7068ef840
193,DR,Flood,FLOODING,cf17d9c461fb407003afd3b7db7207fa
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",98e5e065902dfc8bce225c7843be3055
190,DR,Tornado,TORNADOES & SEVERE STORMS,21c85cd6c240464afe7b1235b1a1e3bb
191,DR,Tornado,TORNADOES & SEVERE STORMS,57e28845e65167e5842278e46fe814eb
193,DR,Flood,FLOODING,2468aefb34d8f27cee7609ddb9eab2c5
193,DR,Flood,FLOODING,f36b4b952e92f9863ae9bb6aab68a4fb
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",78a0c4e91f29b2f7b41ff11c2ccaba23
190,DR,Tornado,TORNADOES & SEVERE STORMS,0f12fe720823588f010704bbcf42e371
193,DR,Flood,FLOODING,d13e8324d97254d50a933f0dad385ed4
193,DR,Flood,FLOODING,609bf36fd013962215d669b02feb9976
189,DR,Tornado,TORNADOES & SEVERE STORMS,42d883c7e7cd26580a7c9f565d6290e0
193,DR,Flood,FLOODING,cde6f667fce2bd616ffb2c540be03f7c
191,DR,Tornado,TORNADOES & SEVERE STORMS,d979dba4ffe5e4f71aa8873a9e2a9b53
191,DR,Tornado,TORNADOES & SEVERE STORMS,d8df695851ad5b2487c67035c40803e1
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",eb1836ad58f65bd45ffc2874559215e6
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",8505a2974e0d458a0ad0102d7df2aee3
189,DR,Tornado,TORNADOES & SEVERE STORMS,e49c2428e5f5d122ad3c6bcecad28dba
193,DR,Flood,FLOODING,9f7030568bd985166c8d18035db13e8a
191,DR,Tornado,TORNADOES & SEVERE STORMS,fdde27533e5f251a02065339ed20c87e
191,DR,Tornado,TORNADOES & SEVERE STORMS,016b0988234ba4d261cb5b6beabd9dec
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",b1bb779cad5d6434c6c902e7e2402bdd
193,DR,Flood,FLOODING,0aa0ec4391765b2704401a2b9095490a
190,DR,Tornado,TORNADOES & SEVERE STORMS,3410f92f8134f755903396a2294c0497
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",22fa5d1cd476e16146a58ecbcbcf6874
193,DR,Flood,FLOODING,b6e984ae3165854d2157850bfb4ab9e0
190,DR,Tornado,TORNADOES & SEVERE STORMS,053ce862ab425d98ce3f633221056813
190,DR,Tornado,TORNADOES & SEVERE STORMS,0afd54128a70e04d97d8a71bee8c3d31
193,DR,Flood,FLOODING,6dc014c2cbf5ebe0e035fc968fa2e186
193,DR,Flood,FLOODING,93158d13d3eef08e81bdf5ef1d1796f0
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",20739742b3a2c4ae2c8f8e2ff755ed42
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",34bd32381e9acee3d6bffac889ea7d4f
193,DR,Flood,FLOODING,0d69dc0d7ceda941ccbe6fcb45bde4bf
193,DR,Flood,FLOODING,673288553b573c0ad4d3ff4ae8f7d8d7
190,DR,Tornado,TORNADOES & SEVERE STORMS,8bdbcc47dabf081f81a655833f1c6ed1
190,DR,Tornado,TORNADOES & SEVERE STORMS,47bc219d35a4bf83f81ab72da25f6bed
191,DR,Tornado,TORNADOES & SEVERE STORMS,1b0554328e5fab9f0fb314bd9d153518
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",f3c7224b8d9ba76539111f1347dd1073
193,DR,Flood,FLOODING,fece0e4f901d1709f9c527cd48444e5b
193,DR,Flood,FLOODING,342107db5ab542edf1955ef9fbfb0c8d
193,DR,Flood,FLOODING,4c510bfff651483a2bbf7b7e04c08e70
193,DR,Flood,FLOODING,e053cbb38caccd195c70d04f2df2673d
190,DR,Tornado,TORNADOES & SEVERE STORMS,647035db0f20f2c4fe265a003d8eae52
191,DR,Tornado,TORNADOES & SEVERE STORMS,ba88e74e546951e3f9dd75424f6d5005
191,DR,Tornado,TORNADOES & SEVERE STORMS,42cdc99fcc07f69b3fb25bd26665ebc1
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",515ffd09bf225fffc85ee673af57517a
193,DR,Flood,FLOODING,37fe98b1a61539d217196c40519d8ae8
193,DR,Flood,FLOODING,7e4b53b799ec29234e10ea779d43b670
193,DR,Flood,FLOODING,62d30212355f122b94e4b0bff00e4e6a
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",109254fb7e76dca282b59559ad6a8733
191,DR,Tornado,TORNADOES & SEVERE STORMS,f5a84a1b64a413b09ea994113089fb7a
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",fd32b6ea4fe58ddd80698c6199a5c76e
193,DR,Flood,FLOODING,84d3bda861775051df586d5bcddd92fd
193,DR,Flood,FLOODING,b7f7f63adc00f2048e14f5574504d016
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",85807504bc61279b424d814b92b83260
190,DR,Tornado,TORNADOES & SEVERE STORMS,6925371d6f03118f52ecc7cf1a5c92b0
191,DR,Tornado,TORNADOES & SEVERE STORMS,f8abb8d6d8ad86909d3f577bc2d1193f
193,DR,Flood,FLOODING,ccdd8d8ce5e22ba5c1547bcbf4a2a521
193,DR,Flood,FLOODING,8dcd61e3386a5bf554f72be74de69fec
190,DR,Tornado,TORNADOES & SEVERE STORMS,5452b930c705c4b27d94db368d51b925
193,DR,Flood,FLOODING,c4def2b4d20534dc7b6535b0db3e9a3e
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",8c21c2259e94ef9999e044523a970533
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",50e8e4c4bdfc4610108d8aad071b236d
193,DR,Flood,FLOODING,150d2a792212bd41f928dd529e460007
193,DR,Flood,FLOODING,a2ed15c26742a2fe2e01bd859a90947c
189,DR,Tornado,TORNADOES & SEVERE STORMS,15068893840ff5b893727c59e1e0cda1
193,DR,Flood,FLOODING,2b117c9d0cfb3e1c8fed1cf47c6615b5
191,DR,Tornado,TORNADOES & SEVERE STORMS,652a157709c56abd230650c1df7db815
193,DR,Flood,FLOODING,7cc34aadae361a572b74adc4a698ae9e
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",90872b58f405e995d0b834ab42405206
191,DR,Tornado,TORNADOES & SEVERE STORMS,5740675b099bb6d072ed0571f9747666
193,DR,Flood,FLOODING,f61d99015d13cf8000416a09c37522b5
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",2e41b65a8bee88ab0ec0921fa8b40bf7
193,DR,Flood,FLOODING,b4a2e3d98c7d0f6f170047e6ed8e553c
190,DR,Tornado,TORNADOES & SEVERE STORMS,354d61428f0ea0604d951417cea45639
192,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",9503815419d75ab1bc16831438958c54
193,DR,Flood,FLOODING,430b2b00d8d593219473c860f2fb034a
193,DR,Flood,FLOODING,966a08e2369fb5c159f5bc646f2f75c3
193,DR,Flood,FLOODING,fbf8fc95ecd8f5f9273f62651105a4e6
193,DR,Flood,FLOODING,aceee41a71477df28187881dabc63378
193,DR,Flood,FLOODING,3a895f71cedbcacdb40bed209c08df8e
193,DR,Flood,FLOODING,1d8dcbfd11a40b7e250d6080013ff19d
193,DR,Flood,FLOODING,c25459e45c2231213e50a9d787e798a0
193,DR,Flood,FLOODING,7a012545dc2afeac088df3f1f7ba3a0c
193,DR,Flood,FLOODING,831e40acd7c0dfdb857775b34d032b5e
193,DR,Flood,FLOODING,9233c2d033de9e1904b0278662b2aacc
193,DR,Flood,FLOODING,5945ec55fb543e6415d1c9dcea6b996e
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",477e455eca71b8425edbcc83f007a788
193,DR,Flood,FLOODING,2883c8a6a1e35a60fd95ec63546ff238
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",c779878eff15c10b45f6fde040d84514
193,DR,Flood,FLOODING,ebd38821c5ea6ddf80bd8d75edf187e7
193,DR,Flood,FLOODING,7c69fec79340e47efe291a3fdaa8cbd0
193,DR,Flood,FLOODING,26c27f50a98aa6a0f97c4abc5921355a
195,DR,Flood,FLOODING,057543236533b056c93b79084096d37e
195,DR,Flood,FLOODING,81ba8a33b9ae3d3ef814393a3d30db18
193,DR,Flood,FLOODING,b360a00f35e0f19546f5ac97adfeecd6
193,DR,Flood,FLOODING,5f99147fab20215828e86e1ab4cf8afd
193,DR,Flood,FLOODING,2455b5f4d793244cb7d1eca2844e4fbc
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",705a4e854465950511e7090cffa7c982
193,DR,Flood,FLOODING,5fc4b3a52bfb408a8b7bc6353f0da540
193,DR,Flood,FLOODING,e9ca8a8341048b27826507ad87372fee
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",9df815ffe1fd973cce2c5faf0f89bc92
196,DR,Earthquake,EARTHQUAKE,4a362bdf94c6d48a6acdedac64b7729a
198,DR,Severe Storm(s),FLOODING,eea01d776bbfe75be62a2ca1cb2735f7
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",a914d3a21e085412defc3a0e7a2a7c6c
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",7cadf6cf618a14602da751ea7cb47f41
199,DR,Tornado,TORNADOES & FLOODING,15c67c99f721aa0f3ebac261fa32f1cf
197,DR,Flood,FLOODING,6ad61c7ca94031e94174f53d238d8196
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",b6dcc5e8e02bc7068ef433068ad80cd3
193,DR,Flood,FLOODING,6993b14689ee67bc207ebba14bee2587
199,DR,Tornado,TORNADOES & FLOODING,5705957d6a7b31dcd768e8aaad77ba93
195,DR,Flood,FLOODING,fe0efe5c04ed53a6dac1a09e38775715
193,DR,Flood,FLOODING,571a7ed11678246e3b945e69fbf0e91e
199,DR,Tornado,TORNADOES & FLOODING,7a9338c4e931ab2059a255b88acf8121
193,DR,Flood,FLOODING,80d151bea72541d221c1077760c3ae24
197,DR,Flood,FLOODING,b961b8f29d4f10fd7d5a466306044f2e
196,DR,Earthquake,EARTHQUAKE,976d5d835b9426081409bc616c20935c
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",13b402b83c92df70b4fb815520d34d89
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",78dd8ff05dbae02d3340ab0c112a69a8
193,DR,Flood,FLOODING,61f60b1f3d94cf384b7f6fa1475f5655
193,DR,Flood,FLOODING,00c8087bcb5a08a4533374aad61bce9b
195,DR,Flood,FLOODING,1cd1a4c71d0250d97274c58cab9d9d0b
195,DR,Flood,FLOODING,bb999cea611f6d22ed60257d9577586a
199,DR,Tornado,TORNADOES & FLOODING,285fe80c8c06f8839bf0ff751ae99f5e
199,DR,Tornado,TORNADOES & FLOODING,ea60ae7e53dfe93ab40db6dacaef698e
193,DR,Flood,FLOODING,57538436342ea631cd81b4a85f25988b
195,DR,Flood,FLOODING,024a079f861e533cc040d7d76eae4c55
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",d630efdf0e1cbf5b7095fff646d2df6e
198,DR,Severe Storm(s),FLOODING,bd39e52724da599489c5b82c003a961e
196,DR,Earthquake,EARTHQUAKE,c714176197755ec11cbc84e9f40d9a42
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",381eacdd6eac0170a4e81bcd197a3b80
197,DR,Flood,FLOODING,ad927a847c749466db590467990f3012
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",c7c37694728bf6734e77322211a073aa
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",8e55b0e5adc33e64917c7f2af7ccdbda
198,DR,Severe Storm(s),FLOODING,5bd1c855c33c6e67d6d146dfeeafa7d5
193,DR,Flood,FLOODING,2f2aff738daf969c2e49f855c4d3d6a8
195,DR,Flood,FLOODING,75b68d6dd0fbc3b01b2d6f7921a8471b
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1528f2862542f05c8b6af05cf9c4885a
196,DR,Earthquake,EARTHQUAKE,76a0b380d6868d5fedacff00bed6f625
193,DR,Flood,FLOODING,708ef1be66dd155ad781bd81033f0b34
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",32e2a0a1929cc8e48912018cb68f63f2
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",870c5cee1828f92fe49398a059d34688
198,DR,Severe Storm(s),FLOODING,19b95a2ea9cea6188cfd365d3776cde0
193,DR,Flood,FLOODING,95b383d72e46f510251b98df1f7b134e
197,DR,Flood,FLOODING,bf7d56bfd3d8c03e48b68cf034cd7cc8
193,DR,Flood,FLOODING,9940b835abc0c1789ed0434a443cdd9d
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",c3bfc71158a2f491c8bad03160da0d6d
195,DR,Flood,FLOODING,9d701f44a0e9f5b701f25d579726f28e
193,DR,Flood,FLOODING,3237378181a515deffaac8fbfbd89ac0
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",a7a4fa8870cfa6474b9656c81d1261ee
195,DR,Flood,FLOODING,fbade4b789f91961d37005b8bd117d0a
199,DR,Tornado,TORNADOES & FLOODING,caa3eee117775caf91cf5653d896c88a
193,DR,Flood,FLOODING,76bcd99dc53ee2fbaf7e93284bee317e
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1e062353e11aeac4835c85d97a86bac0
193,DR,Flood,FLOODING,8c5d22eecf287d9a8482e8bdfc96ba2c
198,DR,Severe Storm(s),FLOODING,fdc0a40d1fb69c13ef28672627061868
195,DR,Flood,FLOODING,93a50a9501bdf01e4aee3d0e3d0676f1
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",15d90e40621ab7397dd52f7c8a1b21d6
199,DR,Tornado,TORNADOES & FLOODING,578a763b075a4d5f490f26a74890c5cc
196,DR,Earthquake,EARTHQUAKE,5bdc3016ef723b7c73884f370713f3d2
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",f51ac405b67a9717fb1f0b427f3c9d14
193,DR,Flood,FLOODING,b01712e9543d0ab553d39a25fad25a59
194,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",afd2e88d7819a0f46eb4d44c18df35e8
198,DR,Severe Storm(s),FLOODING,2f79e2e78d105181b97110f6cea72581
193,DR,Flood,FLOODING,0f73a718d20ba20c2cae4a48182c8c3c
193,DR,Flood,FLOODING,33023758b82447454c58d618282a1157
196,DR,Earthquake,EARTHQUAKE,b6d8ed0db702a7479c24155ce3da83f5
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",36667ed97524f69e05d75d1c0ffc99cc
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",8a1f47d06b57b4e45565a575e9fd5231
201,DR,Flood,FLOODING,7557b47b03b49f0c2b209983b7b99d80
201,DR,Flood,FLOODING,0bf9112deb6a357f196ce87324017cd9
203,DR,Flood,SEVERE STORMS & FLOODING,4d83b6f8e6858a3139ec9bb9b5bcedc6
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1e14baa5920ddcd133297bf362481988
201,DR,Flood,FLOODING,d2651aa6240899925ca35cb6088a1018
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",ca216ec4854034b117fcce71387a97ba
201,DR,Flood,FLOODING,0ffa0816832d4c46899fe1145a7501d9
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",c3288eab23bbc2cfa4cfd26d75851379
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",9e4a3c9fbc3e8195c7efe16e99061000
201,DR,Flood,FLOODING,e626c36724edbaca6d83f3553c7f8fcb
201,DR,Flood,FLOODING,d862f11d6d6cf4146f19dc41b9035e99
203,DR,Flood,SEVERE STORMS & FLOODING,9a9a16c8176869b3f98adb26fd974b79
203,DR,Flood,SEVERE STORMS & FLOODING,c22700698a882ead3c37edb17398e170
205,DR,Drought,WATER SHORTAGE,3ec5323fbaaf5e3cd299726c5a58a41a
201,DR,Flood,FLOODING,3be3eb12f655d793aab23d7466ada4ea
204,DR,Drought,WATER SHORTAGE,ce4b7d299fb8aa79d22487a28d34011a
203,DR,Flood,SEVERE STORMS & FLOODING,c6fdcc22a58cfbe71cf82ef6c9d5e673
201,DR,Flood,FLOODING,d20461b902fedfadef0b7f251e802b41
205,DR,Drought,WATER SHORTAGE,141ad37ed9917e515920406f41b2a3fb
203,DR,Flood,SEVERE STORMS & FLOODING,e5283ce57ddd945dbe794ddc6abe5468
201,DR,Flood,FLOODING,03f38d272f73acbd11c0d58341ec54f1
205,DR,Drought,WATER SHORTAGE,1017a57f0b78b3ab8764eeb9e3de253f
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",42a572bdf4b242fb0197368b4d377770
204,DR,Drought,WATER SHORTAGE,ebba20296792a7d4d1a1b430e097efe0
202,DR,Flood,SEVERE STORMS & FLOODING,6d4e5d9a058c3c870c4ed36185f50f4f
205,DR,Drought,WATER SHORTAGE,46af8c8305a58d18ddea2e56e7f05805
203,DR,Flood,SEVERE STORMS & FLOODING,8b3896796dfbf7a5bdd3c6e215c4b10a
203,DR,Flood,SEVERE STORMS & FLOODING,5f56d30301560cda6e0f1dd352268610
205,DR,Drought,WATER SHORTAGE,dc6138f96d3124827bf2ff31ebdaf3e4
204,DR,Drought,WATER SHORTAGE,e373de5c3199fbf33277aa1f3a373a8f
202,DR,Flood,SEVERE STORMS & FLOODING,fe536352a3abd0443f75897912e96474
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",94bd20cba6533fd6d2fcc4de23463951
204,DR,Drought,WATER SHORTAGE,c1ccc655e0ee42b532a5f4c3eb76bc13
201,DR,Flood,FLOODING,e127ce8913a3042bacd625ea8ff29639
205,DR,Drought,WATER SHORTAGE,b16666848ded2219e6f5051ce73f2999
203,DR,Flood,SEVERE STORMS & FLOODING,5a95344693682cd1d7b2c299f76243a0
201,DR,Flood,FLOODING,7ed8b0d8db3504f26dac36fe58475a7e
205,DR,Drought,WATER SHORTAGE,6b3f310baf205d8542b3e1e66372757b
203,DR,Flood,SEVERE STORMS & FLOODING,1ed8522678ecfafe817b8feb4ba2607c
201,DR,Flood,FLOODING,d0d9fa81d611b5319797ecda220fcc77
204,DR,Drought,WATER SHORTAGE,d169f4bcc4d5fdb00ac548999b3c13b8
205,DR,Drought,WATER SHORTAGE,6d6648aeaeebbb4f8e146d58c9b5f11d
203,DR,Flood,SEVERE STORMS & FLOODING,675a804be54d8985c99a19a7cfaba331
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",439db567aef264bf45eb8e4e8582a930
204,DR,Drought,WATER SHORTAGE,c4e120fb6c9a36ee6a081fbb015e19b0
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",e8df73ac6ab1b82eee46e2fda213e585
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1af487efe1a339350b63e8ebc9328362
201,DR,Flood,FLOODING,a6871d94838cc2bcdb89d15566671e30
201,DR,Flood,FLOODING,9e1824371de937b2f8407cb8095da624
203,DR,Flood,SEVERE STORMS & FLOODING,f3853fc67cd63adc0092b4958b237776
204,DR,Drought,WATER SHORTAGE,7d9e60ebeeed97d9bfdbc48e151b5bee
205,DR,Drought,WATER SHORTAGE,a0eafd8e409afea5533de3945d581b9a
201,DR,Flood,FLOODING,b6c10ae89cb58659add29385396fa247
201,DR,Flood,FLOODING,46ba6d8cda468c0d914905739b240722
203,DR,Flood,SEVERE STORMS & FLOODING,4cc6bf8c7eecec5d1fc64c3b49878303
203,DR,Flood,SEVERE STORMS & FLOODING,35523791b712df98e9674e4ec08a1ab5
204,DR,Drought,WATER SHORTAGE,186eb6da3af1e64db786f27bbf25d2eb
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",fcf24257a7053316d060f23c1693d3c1
202,DR,Flood,SEVERE STORMS & FLOODING,e54650fc6467aab34a41b42b247fafee
201,DR,Flood,FLOODING,b8c5aba5782651d7e13ff77146fffb04
204,DR,Drought,WATER SHORTAGE,5e8d938fa4b2e2f9dd826c7d8a0d17f7
204,DR,Drought,WATER SHORTAGE,ae8201295b44a03c7e71169c10cc3634
205,DR,Drought,WATER SHORTAGE,0e4b851de2a6ec5c48a44a0d737e9b90
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",e10da3fa7b503d5059e96465f68844dd
201,DR,Flood,FLOODING,e807e77235829436c8c571c90af7e3f7
201,DR,Flood,FLOODING,8a3c8dc9362c600f0188c0d9b3bb9093
203,DR,Flood,SEVERE STORMS & FLOODING,23962a4c98f67a49ffd90c4f5ecfe17c
203,DR,Flood,SEVERE STORMS & FLOODING,a1daebc19cefea7eeb6f7b24fcd105c8
204,DR,Drought,WATER SHORTAGE,b9ce92a1b7cf4b39f464569d72114569
205,DR,Drought,WATER SHORTAGE,e888173e25c9a480f994dd8434189688
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",2313bb65c9c410af5ffb1ca8f7283223
200,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",227f69ede1dd7019a270ebea6c2d5d6e
201,DR,Flood,FLOODING,0e395a7914b2de25eae0eff83d5a4ed3
204,DR,Drought,WATER SHORTAGE,ecba3758ed7dd747cd6804f05338f2b6
